episode,reward,rolling_reward_50
746,290.8019006977985,196.7768394519844
747,271.8331261217373,197.14547197767058
748,239.62028857844962,195.97552314649553
749,257.5616018319047,196.78350930844368
750,37.700984586756846,192.91957096820676
751,-1.4184022929847657,187.26080356218878
752,240.39514137095424,186.72761603481143
753,252.2305202320314,191.0125839869749
754,21.923033261986788,186.3283590762685
755,252.8402109644477,186.34019014051864
756,268.9663399557819,191.44191869082636
757,251.91149920421114,196.39799119152198
758,271.7212801312096,196.2758287307655
759,260.24491479036504,196.90952798278258
760,16.640915676814842,192.41369085846762
761,299.86667636548873,193.80727010611795
762,254.78694018510853,198.77175592308882
763,224.61287054990257,199.44924011318764
764,268.55559839399507,199.30744622901676
765,30.750090672431952,199.00376979491654
766,248.84728752751167,198.7454793176569
767,234.94044067071093,214.52033246059952
768,264.16925547199,214.18671580262688
769,269.6900200004121,214.73373943202196
770,261.4751874286676,214.90222564848673
771,127.21897814404049,217.0169719959823
772,236.24031223422506,215.72140162258214
773,289.74984850922226,215.326286729278
774,278.5122417312482,216.12305582550388
775,148.42509401285918,213.9792261426268
776,260.37231650684805,213.81976125041984
777,255.7455327825138,214.20996852570303
778,235.53373796057454,214.41194548549944
779,272.2345051020025,213.88344784492944
780,-159.54308395569151,205.57698807302592
781,248.7214300647909,204.97073945275935
782,276.7203771593847,205.87505982760587
783,256.97156884790866,205.69835497732208
784,282.82001159729396,211.36830888510178
785,265.2958895025424,211.52507268640684
786,242.31509992987975,211.34464469657388
787,234.25608534807424,217.961992450891
788,260.2350923751597,218.34635893000456
789,248.88785709977563,217.77667643050583
790,33.01318726654017,218.06452851220394
791,241.93339773241323,218.03226665558415
792,249.7736772328889,217.10205311100083
793,-178.01194821714518,208.3775975810691
794,289.1714086780613,208.66369900293623
795,-7.477892307209558,203.59564895431768
796,283.05184540773416,203.4406478485164
797,248.4872242135455,202.97372981035258
798,184.8992846477455,201.87930973173852
799,224.02844337495378,201.2086465625995
800,250.86057016174848,205.47183827409933
801,273.5157222218011,210.97052076439505
802,279.39272120394617,211.75047236105488
803,-192.72922684047506,202.85127741960477
804,272.84385574969303,207.86969386935888
805,34.49167275845571,203.50272310523906
806,252.7766268435931,203.17892884299525
807,249.31767603372782,203.1270523795856
808,264.4530463580035,202.98168770412147
809,-125.11998607584397,195.2743896867973
810,270.2468810454497,200.34650899416997
811,235.96499917642595,199.06847545038872
812,269.55453902762866,199.3638274272391
813,280.06336080211645,200.47283723228338
814,269.9127381529198,200.49998002746187
815,279.77502327613865,205.48047867953602
816,266.5763995638124,205.83506092026207
817,238.23015240678953,205.90085515498365
818,267.00909423545596,205.95765193025295
819,-559.0879351679605,189.3820928268855
820,190.41263255366476,187.96084172938544
821,289.89847177401174,191.21443160198487
822,240.68553607123513,191.3033360787251
823,-268.2004683679225,180.1443297411822
824,259.9328369685168,179.77274164592754
825,271.99196106178647,182.24407898690606
826,-84.10505376038522,175.35453158156145
827,290.1418562121427,176.042458050154
828,269.10360200781565,176.7138553310988
829,268.4146380539727,176.63745799013822
830,-13.502352573451603,179.55827261778305
831,240.04020698061876,179.3846481560996
832,266.0933788168837,179.17210818924957
833,-183.7831881698596,170.3570130488942
834,205.8223634090888,168.8170600851301
835,1.0626250447936059,163.53239479597514
836,212.93503953584178,162.94479358809437
837,-30.694672146850976,157.64577843819586
838,-267.3510961988328,147.094054666716
839,203.69502886229114,146.19019810196636
840,281.91590683375273,151.1682524933106
841,255.06831610296356,151.4309508607216
842,179.8311261032306,150.03209983812843
843,67.98979476283563,154.95213469772807
844,257.88420390659803,154.32639060229877
845,259.31867826906193,159.6623220138242
846,278.1498394129895,159.56428189392932
847,244.57834113881273,159.48610423243463
848,281.1261820955049,161.41064218138982
849,-39.66082849672297,156.1368567439563
850,289.22143564423976,156.9040740536061
851,247.00448016140675,156.37384921239823
852,268.07749050344563,156.1475445983882
853,-61.34546160436885,158.77521990311033
854,249.84640501958734,158.31527088850825
855,283.5520966717554,163.29647936677424
856,283.9186420243349,163.91931967038906
857,278.94970997309434,164.51196034917638
858,292.7822530332742,165.0785444826818
859,251.80051490221143,172.61695450224292
860,268.13707235699155,172.57475832847373
861,203.86871872661385,171.9328327194775
862,216.48070998450132,170.87135613861494
863,197.64674157091602,169.22302375399096
864,-82.22530307318779,162.18026292946882
865,229.6979440078984,161.17872134410402
866,-561.1343737704349,144.62450587741907
867,-101.28328768305286,137.8342370756222
868,244.47951155227895,137.38364542195868
869,10.271301997154964,148.77083016526097
870,218.04190673684462,149.32341564892457
871,235.89083662389464,148.24326294592223
872,248.443880524838,148.39842983499426
873,252.24512520620968,158.8073417064769
874,232.91702559912218,158.267025479089
875,297.32464576389617,158.7736791731312
876,222.6797291822765,164.90937483198445
877,247.48996300097104,164.056336967761
878,270.875995697322,164.09178484155117
879,258.80372017890625,163.8995664840498
880,216.69252780589574,168.50346409163677
881,223.7379816547965,168.17741958512036
882,276.2170123807173,168.379892256397
883,275.86113248598235,177.57277866951384
884,244.46421193896617,178.3456156401114
885,266.012373614174,183.64461061149896
886,274.26648409806035,184.87123950274338
887,263.63379442720276,190.75780883422445
888,279.9764559500684,201.70435987720245
889,241.38083393157848,202.4580759785882
890,198.55667327033404,200.79089130731984
891,57.07347219285538,196.83099442911768
892,235.9108241825319,197.95258839070374
893,263.0948018901978,201.85468853325096
894,257.63997046756805,201.84980386447035
895,242.35121924478804,201.51045468398488
896,280.46428061540587,201.5567435080332
897,208.9141247139931,200.8434591795368
898,213.4322377638581,199.48958029290387
899,273.66587856482636,205.75611443413484
900,258.9643695834227,205.1509731129185
901,288.38346059357974,205.97855272156198
902,276.8484726047568,206.15397236358822
903,266.40693120110353,212.70902021969766
904,245.09592681894378,212.61401065568478
905,245.9767744770739,211.86250421179116
906,255.15954243390743,211.28732221998257
907,292.31398305086384,211.55460768153796
908,253.5160765802795,210.76928415247806
909,247.5674055198189,210.6846219648302
910,283.37400501739404,210.9893606180383
911,265.97690302314504,212.23152430396888
912,199.5247811468879,211.8924057272166
913,287.49875268667745,213.68944594953186
914,265.1893743189799,220.6377394973752
915,274.24144774592963,221.52860957213585
916,262.0971197719689,237.99323944298388
917,257.86314402734,245.17616807719173
918,252.65336362032087,245.33964511855262
919,248.39207918879066,250.10206066238533
920,257.66748385688044,250.89457220478604
921,263.8060434768822,251.4528763418458
922,295.88984241566527,252.40179557966232
923,269.6864241069651,252.75062155767745
924,269.7497315206235,253.4872756761075
925,-135.99241686952553,244.82093442343904
926,293.6060872407239,246.239461584608
927,247.80045469491424,246.24567141848684
928,-207.52335876748663,236.67768432919064
929,243.0785421443697,236.36318076849994
930,306.1193424328592,238.15171706103925
931,261.921099926764,238.91537942647858
932,284.77803156554273,239.08659981017507
933,282.98062510180193,239.22898966249147
934,273.02176042528924,239.8001406322179
935,248.28966651504064,239.44568649023526
936,285.8941376859791,239.67823956199365
937,196.62289889618057,238.3380216513732
938,277.90012126462216,238.29649495766427
939,273.63439974414473,238.9415662739156
940,263.75188171532596,240.24547044281545
941,278.1091446205882,244.6661838913701
942,279.9641154665408,245.54724971705028
943,280.88290943064976,245.90301186785933
944,273.375341065086,246.2177192798097
945,280.9713925357954,246.9901227456298
946,237.29678439602154,246.12677282124213
947,270.4490011828496,247.35747035061925
948,298.80883731178267,249.06500234157778
949,269.72311646342655,248.98614709954978
950,224.10758520463378,248.28901141197397
951,261.9360627212527,247.76006345452745
952,205.3912256663202,246.33091851575867
953,256.45069767774464,246.1317938452915
954,258.2703307614671,246.39528192414195
955,250.4449789128384,246.48464601285727
956,288.42361839744683,247.14992753212803
957,261.0758045419841,246.52516396195045
958,255.10790461912262,246.55700052272732
959,278.21798725849374,247.17001215750082
960,250.29050368240252,246.508342130801
961,282.7776455264934,246.84435698086799
962,303.96745527576286,248.93321046344548
963,277.3610147791388,248.7304557052947
964,205.00153411295253,247.52669890117414
965,292.4799501407199,247.89146894906995
966,245.5622488957394,247.56077153154536
967,259.8779013837204,247.60106667867296
968,322.1110308569504,248.99022002340556
969,270.3914672786566,249.43020778520287
970,265.2392855859531,249.58164381978432
971,247.56352214598442,249.25679339316636
972,33.30378111274382,244.00507216710793
973,252.4978617872536,243.6613009207137
974,281.2509281097863,243.89132485249698
975,263.9221018773278,251.88961522743404
976,285.58647984227423,251.72922307946507
977,-13.141347813992866,246.5103870292869
978,273.96262221144406,256.1401066488655
979,-290.81176471968786,245.46230051158437
980,248.617054135666,244.3122547456405
981,269.95105808636333,244.4728539088325
982,283.4019877146344,244.44533303181433
983,-149.0254837769075,235.80521085424016
984,267.54407736378903,235.69565719301016
985,-198.48884685626638,226.76008692558403
986,-242.23350428708767,216.1975340861227
987,231.95862754008994,216.90424865900084
988,272.86232201231803,216.80349267395476
989,-105.99738440802854,209.2108569909113
990,255.2959307255712,209.04173797111622
991,276.3976909765454,209.0075088982354
992,277.906179596729,208.96635018083913
993,263.2832906570504,208.61435780536712
994,295.2532861735566,209.05191670753655
995,242.77945087170858,208.28807787425478
996,211.61023169573303,207.774346820249
997,-81.64194149662781,200.73252796665946
998,284.28390619170693,200.44202934425797
999,152.13753901020678,198.09031779519356
1000,275.36676809196547,199.11550145294018
