episode,reward,rolling_reward_50
1,-120.03920941002941,
2,-196.10613489919115,
3,-538.4543406972281,
4,-377.84009125501194,
5,-139.74556470027517,
6,-307.8084376812979,
7,-311.47376414814426,
8,-50.17767119928877,
9,-141.51229523378933,
10,-248.9974920750667,
11,-238.73452026952157,
12,-248.71567562563766,
13,124.70187257022278,
14,-312.7744571128228,
15,-111.78342179437604,
16,17.894488124087392,
17,-112.93002358994424,
18,-38.628148477259295,
19,-73.21223312643714,
20,-5.324246433911963,
21,33.091358960572066,
22,145.83451221478504,
23,-34.37562819510157,
24,-19.373793727150623,
25,5.651713541177154,
26,9.769956435110728,
27,3.3800117133524807,
28,-51.20773565677886,
29,-290.552959544501,
30,-48.08800564761782,
31,-18.51270312461201,
32,-30.504742657794047,
33,-48.19402992629732,
34,-105.41791277865605,
35,205.04875172549026,
36,-49.205601674065214,
37,-20.835048300199723,
38,191.36882716879927,
39,141.44294295114844,
40,234.77580134490597,
41,20.495215480500864,
42,-82.10173580714455,
43,-27.420077871011006,
44,-116.80429670553607,
45,-66.83804547886515,
46,171.34697036706706,
47,43.47567278790339,
48,-4.632574241447315,
49,11.231045186405204,
50,205.1789526131061,-60.472690517627555
51,226.44386856430845,-53.543028958140795
52,229.69147771545562,-45.02707670584786
53,183.4827352535963,-30.588335186831365
54,165.99133934089303,-19.71170657491327
55,239.46110018368958,-12.127573277233978
56,244.79350506240712,-1.0755344223598755
57,160.40585724911995,8.362058005585407
58,189.3107725069858,13.151826879710898
59,263.57036219070653,21.253480028200816
60,32.7583494819244,26.888596859340637
61,258.26873450671997,36.82866195486547
62,251.56541647834064,46.83428379694503
63,219.49095910644084,48.730065527669396
64,200.194658807669,58.98944784607924
65,231.05529699523203,65.8462222218714
66,24.446959122317338,65.977271641836
67,198.24982826382595,72.2008686789114
68,-31.091215687352218,72.35160733470956
69,287.07211479946557,79.5572942932276
70,146.48032248860127,82.59338567167786
71,205.9419938072498,86.05039836861141
72,-5.86567714555656,83.01639458140458
73,-58.61954400272457,82.53151626525212
74,-3.1746277663842193,82.85549958446745
75,280.30729924405995,88.34861129852511
76,264.7429628184959,93.4480714261928
77,-25.94421487169653,92.86158689449184
78,-2.87314294427415,93.82827874874192
79,252.73861044941557,104.69411014862024
80,281.858784462902,111.29304595083065
81,210.59653345592176,115.87523068244133
82,247.70399630657843,121.43940546172878
83,-206.32545939728703,118.27677687230899
84,174.2732712087675,123.87060055205745
85,6.8872871223871215,119.9073712599954
86,258.65049325580435,126.0644931585928
87,225.5717581942231,130.99262928848125
88,56.9010244389002,128.30327323388326
89,276.5068383071165,131.00455114100262
90,281.2793329861937,131.93462177382835
91,171.61389966231386,134.95699545746464
92,-86.43457751176172,134.8703386233723
93,273.18575248693804,140.88245523053126
94,-105.43519029553418,141.1098373587313
95,203.6532641313583,146.51966355093577
96,253.03131564989454,148.15335045659236
97,210.56314327712028,151.49509986637668
98,249.6018555617382,156.57978846244038
99,241.49645148841142,161.1850965884805
100,200.0942700183502,161.0834029365854
101,212.34463828450424,160.8014183309893
102,-106.78995216914223,154.07178973329735
103,143.91031479312002,153.28034132408786
104,190.59189514142616,153.7723524400985
105,104.60652975980503,151.07526103162078
106,191.04225665024384,150.00023606337749
107,-72.18771631320288,145.34836459213102
108,-57.55429318585287,140.41106327827424
109,245.15433573639174,140.04274274918797
110,90.32279042543492,141.1940315680582
111,185.16004091053958,139.73185769613463
112,156.64665811315498,137.8334825288309
113,-192.42908445994752,129.59508165750313
114,223.82673619395453,130.06772320522882
115,-92.38007524915703,123.59901576034103
116,223.4174246088182,127.57842507007105
117,240.51542995033543,128.42373710380124
118,-35.0748373573805,128.34406467040068
119,195.14967139387616,126.50561580228889
120,242.39220318619107,128.4238534162407
121,222.49275376025707,128.75486861530086
122,221.9209793682549,133.31060174557706
123,248.3553075584373,139.4500987768003
124,-18.717283507246748,139.13924566198304
125,-45.915148144977266,132.6147967142023
126,225.29676898360975,131.8258728375046
127,283.38037740080017,138.01236468295454
128,290.0397022243212,143.87062158632645
129,244.20221444227693,143.69989366618367
130,246.80519268597675,142.99882183064517
131,282.2641319149556,144.43217379982585
132,239.86351915482877,144.27536425679082
133,161.4188769249165,151.63025098323493
134,260.043226254872,153.345650084157
135,182.23465183609505,156.85259737843117
136,235.39081004185414,156.38740371415216
137,-7.059879383885857,151.73477096258998
138,118.31907223162251,152.96313191844445
139,206.770848420948,151.56841212072106
140,259.07826892926573,151.1243908395825
141,218.1360067818414,152.05483298197305
142,179.06584137048947,157.36484135961805
143,219.390040931224,156.28892712850376
144,235.48252574185477,163.1072814492516
145,182.9563434012494,162.69334303464942
146,176.68280467739652,161.16637281519942
147,245.27779151157367,161.86066577988848
148,271.6805296966513,162.30223926258674
149,266.13395453438966,162.79498932350631
150,227.31906343148987,163.3394851917691
151,246.5575681350059,164.02374378877917
152,-15.2483237583385,165.85457635699524
153,83.48150468188793,164.64600015477058
154,212.8789295130777,165.09174084220362
155,250.55520312248254,168.01071430945714
156,-23.024283810282057,163.72938350024663
157,272.68281613793414,170.6267941492694
158,14.030121964399328,172.05848245227443
159,-5.5869970499656745,167.04365579654728
160,249.25588516951743,170.22231769142894
161,183.877567464654,170.19666822251125
162,239.40121879501618,171.85175943614846
163,267.8837856104491,181.05801683755638
164,76.91864597529263,178.11985503318314
165,6.960235104629476,180.1066612402589
166,10.602038215927209,175.85035351240106
167,226.2685976292707,175.56541686597973
168,231.36474718122304,180.8942085567518
169,272.46260378675225,182.44046720460935
170,261.3436410235448,182.8194959613564
171,175.55806315495514,181.88080214925037
172,280.15380346536006,183.04545863119247
173,259.99765295049156,183.27830553903354
174,281.06175814118126,189.27388637200212
175,149.03024983045503,193.17279433151077
176,233.18961320147957,193.33065121586813
177,263.2886750256261,192.92881716836467
178,261.62855398438717,192.360594203566
179,-4.175688447670851,187.393036145767
180,219.7444826171125,186.85182194438974
181,261.1205427537069,186.42895016116478
182,205.7791420966551,185.7472626200013
183,146.95875452685615,185.45806017204012
184,236.58749518708964,184.98894555068446
185,277.0516208673261,186.8852849313091
186,319.0106589535003,188.55768190954203
187,285.594099520049,194.4107614876207
188,283.3224339656927,197.71082872230207
189,228.95644498162187,198.1545406535156
190,180.5832702448546,196.58464067982737
191,-130.68426410131582,189.6082352621642
192,17.128724247995322,186.3694929197143
193,235.07222946099287,186.6831366903097
194,269.8445017985112,187.37037621144282
195,283.05487779942905,189.37234689940644
196,238.5372545489001,190.60943589683654
197,3.6334971442330612,185.7765500094897
198,255.1508372259655,185.44595616007598
199,240.15207184553995,184.926318506299
200,241.88564376624961,185.2176501129942
201,80.0340639154118,181.8871800286023
202,264.3227678064185,187.47860185989742
203,229.67152151890352,190.40240219663775
204,274.1477840412442,191.6277792872011
205,240.90698987033107,191.43481502215803
206,243.41676858335939,196.7636360700309
207,-42.4605674558389,190.46076839815544
208,272.72956305537366,195.63475721997492
209,234.57325437500185,200.43796224847426
210,222.0795031443069,199.89443460797006
211,244.90066908793958,201.11489664043577
212,261.7457637926998,201.56178754038945
213,256.5293065132923,201.33469795844633
214,243.12811230661282,204.6588872850727
215,162.83451129499883,207.7763728088801
216,255.8539257198968,212.6814105589595
217,253.3620117130354,213.22327884063478
218,252.59584104116527,213.6479007178336
219,-82.68878482128397,206.54487294567286
220,273.8143236956789,206.79428659911557
221,-191.5107527614955,199.45291028078657
222,267.70708689659267,199.20397594941122
223,19.22487975556666,194.38852048551271
224,277.75465547797944,194.32237843224866
225,246.27518793171868,196.26727719427393
226,216.23256638371925,195.92813625791874
227,242.3122854197074,195.50860846580036
228,267.74769197010335,195.6309912255147
229,270.14225403205614,201.11735007510924
230,268.60458959389723,202.09455221464495
231,255.49139196802486,201.98196919893132
232,266.1266156358514,203.1889186697152
233,-76.93489524802953,198.7110456742175
234,284.1768776453365,199.66283332338242
235,306.30988249887247,200.24799855601336
236,279.6011430057124,199.45980823705762
237,232.39951951527803,198.39591663696217
238,283.8696256427627,198.40686047050357
239,268.32957130376377,199.19432299694643
240,279.9341424263307,201.18134044057595
241,259.2338336556841,208.97970239571592
242,254.72419496999618,213.73161181015595
243,288.950695786321,214.80918113666254
244,249.60489447693044,214.4043889902309
245,266.1582350370603,214.06645613498353
246,285.5508010957641,215.0067270659208
247,262.8303034879191,220.19066319279455
248,229.40263258634135,219.67569910000205
249,262.2586630607891,220.11783092430701
250,215.01169652170933,219.58035197941624
251,212.83626921931852,222.23639608549436
252,287.1398534670733,222.69273779870744
253,-35.444377276794384,217.3904198227935
254,282.82593685431493,217.5639828790549
255,245.53845829848075,217.6566122476179
256,244.1343984525695,217.67096484500212
257,267.4585297145406,223.86934678840973
258,-5.33552221860451,218.30804508293016
259,267.3207566701338,218.96299512883277
260,274.2904755136813,220.00721457622026
261,255.92632457427925,220.22772768594706
262,239.36842821014585,219.780180974296
263,267.6089555293361,220.00177395461685
264,128.45190750899792,217.70824985866454
265,258.8202325183587,219.62796428313175
266,234.6065082924004,219.20301593458183
267,1.665372552098944,214.1690831513631
268,242.4956147817896,213.9670786261756
269,261.84409854016,220.85773629340449
270,293.76546132969474,221.2567590460848
271,45.39601634832135,225.99489442828113
272,27.44863036729545,221.1897252976952
273,259.59745763047226,225.9971768551933
274,-16.30908878020098,220.11590197002968
275,109.87584118220968,217.3879150350395
276,267.0192839625664,218.40364938661648
277,256.178560447471,218.68097488717174
278,269.29731040108993,218.71196725579145
279,57.99030887925218,214.46892835273536
280,236.12524636974268,213.81934148825226
281,236.74784075689047,213.4444704640296
282,275.0970608642399,213.6238793685974
283,257.81453598461115,220.3188679932502
284,21.575656356685002,215.06684356747715
285,273.56512709525794,214.41194845940484
286,237.19499683281,213.5638255359468
287,277.4139150605065,214.46411344685134
288,246.88276852951208,213.72437630458637
289,294.19580245919974,214.2417009276951
290,278.4051000994492,214.21112008115745
291,253.75391472338035,214.10152170251138
292,282.11699811809,214.64937776547325
293,261.1414560271213,214.09319297028927
294,28.278614916981184,209.66666737909028
295,200.68319050642006,208.35716648847745
296,272.05052444780756,208.08716095551836
297,285.12667826312145,208.5330884510224
298,297.3754585132035,209.89254496955965
299,264.987697552804,209.94712565939997
300,257.35073072712964,210.79390634350835
301,256.40099768296443,211.66520091278124
302,274.9852119206304,211.4221080818524
303,251.69465599025906,217.1648887471935
304,306.46227613654173,217.637615532838
305,282.07994784894,218.3684453238472
306,232.44383425390873,218.134634039874
307,229.62816963348897,217.37802683825294
308,273.767948608579,222.9600962547966
309,266.0904474598754,222.93549007059144
310,282.7383093340737,223.1044467469993
311,273.59657677883683,223.45785179109046
312,275.1596393209325,224.17367601330616
313,273.9018155359154,224.29953321343774
314,318.16261367736536,228.0937473368051
315,271.05094380546194,228.33836156254716
316,293.17070994393276,229.5096455955778
